epoch,source_dc_id,model_type,arrival_ms,num_tokens
0,0,Llama7b_Chat,0,742.0
0,0,Llama7b_Summarization,0,798.0
0,0,Llama7b_Novel,0,283.0
0,0,Llama7b_Chat,0,1204.0
0,0,Llama7b_Chat,0,602.0
0,0,Llama7b_Chat,0,936.0
0,0,Llama70b_Chat,0,3130.0
0,0,Llama70b_Chat,0,870.0
0,0,Llama7b_Chat,0,1125.0
0,1,Llama7b_Summarization,0,1936.0
0,1,Llama70b_Chat,0,487.0
0,1,Llama7b_Chat,0,2001.0
0,1,Llama70b_Chat,0,5187.0
0,1,Llama7b_Novel,0,2280.0
0,1,Llama7b_Chat,0,547.0
0,1,Llama70b_Chat,0,4872.0
0,1,Llama7b_Chat,0,1682.0
0,1,Llama70b_Chat,0,5558.0
0,2,Llama70b_Summarization,0,2903.0
0,2,Llama7b_Chat,0,168.0
0,2,Llama7b_Summarization,0,2183.0
0,2,Llama70b_Chat,0,846.0
0,2,Llama7b_Chat,0,261.0
0,2,Llama7b_Chat,0,1937.0
0,2,Llama7b_Summarization,0,1858.0
0,2,Llama70b_Summarization,0,3515.0
1,0,Llama7b_Chat,0,553.0
1,0,Llama7b_Chat,0,888.0
1,1,Llama7b_Chat,0,64.0
1,2,Llama7b_Summarization,0,1314.0
1,2,Llama70b_Summarization,0,482.0
2,0,Llama7b_Chat,0,1985.0
2,1,Llama7b_Chat,0,1683.0
2,1,Llama70b_Novel,0,2681.0
2,2,Llama7b_Summarization,0,1499.0
3,0,Llama7b_Chat,0,282.0
3,0,Llama70b_Chat,0,4298.0
3,0,Llama7b_Chat,0,803.0
3,0,Llama7b_Chat,0,1923.0
3,1,Llama7b_Summarization,0,945.0
3,1,Llama7b_Chat,0,1102.0
3,1,Llama7b_Summarization,0,624.0
3,2,Llama7b_Novel,0,690.0
3,2,Llama7b_Summarization,0,736.0
3,2,Llama70b_Chat,0,1583.0
3,2,Llama7b_Summarization,0,1491.0
4,1,Llama7b_Chat,0,2054.0
4,2,Llama7b_Chat,0,1296.0
5,0,Llama7b_Novel,0,1422.0
5,0,Llama7b_Summarization,0,636.0
5,0,Llama7b_Chat,0,146.0
5,1,Llama7b_Chat,0,1151.0
5,1,Llama7b_Summarization,0,670.0
5,2,Llama7b_Chat,0,84.0
5,2,Llama7b_Summarization,0,413.0
6,0,Llama7b_Chat,0,1810.0
6,0,Llama7b_Chat,0,374.0
6,0,Llama7b_Novel,0,533.0
6,1,Llama7b_Chat,0,1676.0
6,1,Llama7b_Summarization,0,1851.0
6,1,Llama7b_Novel,0,440.0
6,1,Llama7b_Chat,0,745.0
6,2,Llama7b_Chat,0,1744.0
6,2,Llama7b_Summarization,0,1845.0
6,2,Llama7b_Summarization,0,511.0
6,2,Llama7b_Chat,0,753.0
7,0,Llama7b_Chat,0,1938.0
7,0,Llama7b_Summarization,0,760.0
7,1,Llama7b_Chat,0,1728.0
7,2,Llama7b_Novel,0,1433.0
8,0,Llama7b_Summarization,0,1807.0
8,0,Llama70b_Chat,0,595.0
8,0,Llama7b_Summarization,0,1545.0
8,1,Llama7b_Chat,0,608.0
8,1,Llama7b_Summarization,0,1883.0
8,1,Llama7b_Chat,0,3870.0
8,2,Llama7b_Chat,0,446.0
8,2,Llama70b_Chat,0,2487.0
8,2,Llama7b_Chat,0,823.0
9,0,Llama7b_Chat,0,1507.0
9,0,Llama7b_Summarization,0,1730.0
9,1,Llama7b_Novel,0,1767.0
9,1,Llama7b_Novel,0,1646.0
9,1,Llama7b_Summarization,0,3141.0
9,2,Llama7b_Chat,0,2962.0
9,2,Llama7b_Chat,0,5869.0
10,0,Llama7b_Summarization,0,8817.0
10,1,Llama7b_Chat,0,9755.0
10,2,Llama7b_Summarization,0,7505.0
11,0,Llama7b_Chat,0,8226.0
11,1,Llama7b_Novel,0,6909.0
11,2,Llama7b_Chat,0,9263.0
12,0,Llama70b_Chat,0,2662.0
12,0,Llama70b_Summarization,0,5578.0
12,1,Llama70b_Summarization,0,5409.0
12,2,Llama7b_Novel,0,5573.0
12,2,Llama7b_Chat,0,3481.0
13,0,Llama7b_Chat,0,1871.0
13,1,Llama70b_Chat,0,2596.0
13,1,Llama7b_Chat,0,1833.0
13,2,Llama7b_Summarization,0,2462.0
15,2,Llama70b_Summarization,0,846.0
16,0,Llama70b_Chat,0,212.0
17,0,Llama70b_Chat,0,1821.0
17,1,Llama70b_Summarization,0,990.0
17,1,Llama70b_Chat,0,2174.0
17,2,Llama70b_Summarization,0,1515.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Novel,0,201.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Summarization,0,219.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Novel,0,203.0
18,0,Llama7b_Chat,0,227.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Novel,0,213.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Summarization,0,198.0
18,0,Llama7b_Novel,0,207.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,220.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Novel,0,212.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Novel,0,213.0
18,0,Llama7b_Summarization,0,193.0
18,0,Llama7b_Chat,0,220.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,196.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,198.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Summarization,0,217.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Summarization,0,217.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Novel,0,204.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,221.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Novel,0,198.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,226.0
18,0,Llama7b_Summarization,0,215.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Novel,0,215.0
18,0,Llama7b_Chat,0,234.0
18,0,Llama7b_Novel,0,209.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Novel,0,206.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Novel,0,220.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Summarization,0,188.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,229.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Summarization,0,208.0
18,0,Llama7b_Summarization,0,215.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Summarization,0,198.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Novel,0,211.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,194.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,195.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,217.0
18,0,Llama7b_Chat,0,221.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,191.0
18,0,Llama7b_Chat,0,220.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Summarization,0,195.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Chat,0,195.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,195.0
18,0,Llama7b_Novel,0,207.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Novel,0,208.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Novel,0,207.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Chat,0,226.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Summarization,0,208.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Novel,0,212.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Novel,0,196.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Chat,0,220.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Summarization,0,223.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Summarization,0,208.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Novel,0,212.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Novel,0,208.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,195.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Novel,0,226.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Novel,0,202.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Novel,0,208.0
18,0,Llama7b_Summarization,0,220.0
18,0,Llama7b_Novel,0,200.0
18,0,Llama7b_Summarization,0,197.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,192.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Novel,0,196.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,208.0
18,0,Llama7b_Summarization,0,193.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Novel,0,201.0
18,0,Llama7b_Novel,0,224.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Novel,0,216.0
18,0,Llama7b_Novel,0,204.0
18,0,Llama7b_Summarization,0,220.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,193.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Summarization,0,192.0
18,0,Llama7b_Summarization,0,218.0
18,0,Llama7b_Summarization,0,219.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Summarization,0,196.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Summarization,0,228.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Summarization,0,195.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,231.0
18,0,Llama7b_Summarization,0,221.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Summarization,0,198.0
18,0,Llama7b_Summarization,0,219.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Novel,0,200.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,217.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Summarization,0,231.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Novel,0,206.0
18,0,Llama7b_Novel,0,209.0
18,0,Llama7b_Summarization,0,196.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Summarization,0,215.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Summarization,0,192.0
18,0,Llama7b_Summarization,0,222.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Summarization,0,217.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Novel,0,203.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Summarization,0,202.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,223.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,228.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Novel,0,219.0
18,0,Llama7b_Novel,0,211.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Chat,0,218.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,216.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Chat,0,192.0
18,0,Llama7b_Novel,0,200.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Novel,0,196.0
18,0,Llama7b_Summarization,0,220.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Summarization,0,197.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Novel,0,205.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Novel,0,212.0
18,0,Llama7b_Summarization,0,196.0
18,0,Llama7b_Chat,0,219.0
18,0,Llama7b_Novel,0,207.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,223.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Summarization,0,202.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,217.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Novel,0,209.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Summarization,0,196.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Summarization,0,218.0
18,0,Llama7b_Summarization,0,202.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Novel,0,227.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,196.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,224.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,217.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,213.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Novel,0,207.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Novel,0,214.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Novel,0,206.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Chat,0,217.0
18,0,Llama7b_Novel,0,216.0
18,0,Llama7b_Novel,0,219.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Novel,0,214.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,222.0
18,0,Llama7b_Novel,0,212.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Novel,0,211.0
18,0,Llama7b_Novel,0,213.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,214.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Novel,0,212.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,208.0
18,0,Llama7b_Chat,0,218.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Chat,0,192.0
18,0,Llama7b_Chat,0,199.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,218.0
18,0,Llama7b_Summarization,0,195.0
18,0,Llama7b_Summarization,0,223.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,215.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Summarization,0,209.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Summarization,0,199.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Summarization,0,219.0
18,0,Llama7b_Chat,0,220.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Novel,0,211.0
18,0,Llama7b_Summarization,0,206.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,230.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Summarization,0,215.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Summarization,0,201.0
18,0,Llama7b_Summarization,0,200.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,212.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,211.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,225.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Summarization,0,203.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Chat,0,192.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Novel,0,201.0
18,0,Llama7b_Chat,0,222.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Chat,0,200.0
18,0,Llama7b_Chat,0,203.0
18,0,Llama7b_Chat,0,204.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Chat,0,205.0
18,0,Llama7b_Chat,0,195.0
18,0,Llama7b_Summarization,0,217.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Novel,0,206.0
18,0,Llama7b_Chat,0,202.0
18,0,Llama7b_Chat,0,216.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Summarization,0,195.0
18,0,Llama7b_Chat,0,198.0
18,0,Llama7b_Summarization,0,205.0
18,0,Llama7b_Summarization,0,202.0
18,0,Llama7b_Summarization,0,210.0
18,0,Llama7b_Summarization,0,211.0
18,0,Llama7b_Chat,0,201.0
18,0,Llama7b_Summarization,0,208.0
18,0,Llama7b_Chat,0,210.0
18,0,Llama7b_Novel,0,221.0
18,0,Llama7b_Summarization,0,207.0
18,0,Llama7b_Summarization,0,196.0
18,0,Llama7b_Chat,0,213.0
18,0,Llama7b_Summarization,0,204.0
18,0,Llama7b_Chat,0,207.0
18,0,Llama7b_Chat,0,197.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Summarization,0,214.0
18,0,Llama7b_Chat,0,209.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Chat,0,206.0
18,0,Llama7b_Summarization,0,205.0
