num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
2,94GB,,3597,3597,,2769,,0,0,1,800,FP16 (Base) (70B),Chat
2,94GB,279,,,,,,0,0,1,800,INT8,Chat
2,94GB,,2436,2436,,1876,,0,0,1,800,INT8 (70B),Chat
2,94GB,2175,,,,,,0,0,1,800,FP8,Novel
2,94GB,,19027,19027,,14651,,0,0,1,800,FP8 (70B),Novel
2,94GB,3372,,,,,,0,0,1,800,FP16 (Base),Novel
2,94GB,,29492,29492,,22709,,0,0,1,800,FP16 (Base) (70B),Novel
2,94GB,2284,,,,,,0,0,1,800,INT8,Novel
2,94GB,,19978,19978,,15383,,0,0,1,800,INT8 (70B),Novel
2,94GB,321,,,,,,0,0,1,800,FP8,Summarization
2,94GB,,2808,2808,,2162,,0,0,1,800,FP8 (70B),Summarization
2,94GB,498,,,,,,0,0,1,800,FP16 (Base),Summarization
2,94GB,,4352,4352,,3351,,0,0,1,800,FP16 (Base) (70B),Summarization
2,94GB,337,,,,,,0,0,1,800,INT8,Summarization
2,94GB,,2948,2948,,2270,,0,0,1,800,INT8 (70B),Summarization
2,94GB,285,,,,,,0,0,16,800,FP8,Chat
2,94GB,,2494,2494,,1921,,0,0,16,800,FP8 (70B),Chat
2,94GB,442,,,,,,0,0,16,800,FP16 (Base),Chat
2,94GB,,3866,3866,,2977,,0,0,16,800,FP16 (Base) (70B),Chat
2,94GB,299,,,,,,0,0,16,800,INT8,Chat
2,94GB,,2619,2619,,2017,,0,0,16,800,INT8 (70B),Chat
2,94GB,2339,,,,,,0,0,16,800,FP8,Novel
2,94GB,,20454,20454,,15750,,0,0,16,800,FP8 (70B),Novel
2,94GB,3625,,,,,,0,0,16,800,FP16 (Base),Novel
2,94GB,,31704,31704,,24412,,0,0,16,800,FP16 (Base) (70B),Novel
2,94GB,2455,,,,,,0,0,16,800,INT8,Novel
2,94GB,,21477,21477,,16537,,0,0,16,800,INT8 (70B),Novel
2,94GB,345,,,,,,0,0,16,800,FP8,Summarization
2,94GB,,3018,3018,,2324,,0,0,16,800,FP8 (70B),Summarization
2,94GB,535,,,,,,0,0,16,800,FP16 (Base),Summarization
2,94GB,,4678,4678,,3602,,0,0,16,800,FP16 (Base) (70B),Summarization
2,94GB,362,,,,,,0,0,16,800,INT8,Summarization
2,94GB,,3169,3169,,2440,,0,0,16,800,INT8 (70B),Summarization
2,94GB,298,,,,,,0,0,64,800,FP8,Chat
2,94GB,,2610,2610,,2010,,0,0,64,800,FP8 (70B),Chat
2,94GB,463,,,,,,0,0,64,800,FP16 (Base),Chat
2,94GB,,4046,4046,,3116,,0,0,64,800,FP16 (Base) (70B),Chat
2,94GB,313,,,,,,0,0,64,800,INT8,Chat
2,94GB,,2741,2741,,2111,,0,0,64,800,INT8 (70B),Chat
2,94GB,2447,,,,,,0,0,64,800,FP8,Novel
2,94GB,,21405,21405,,16482,,0,0,64,800,FP8 (70B),Novel
2,94GB,3793,,,,,,0,0,64,800,FP16 (Base),Novel
2,94GB,,33178,33178,,25547,,0,0,64,800,FP16 (Base) (70B),Novel
2,94GB,2570,,,,,,0,0,64,800,INT8,Novel
2,94GB,,22476,22476,,17306,,0,0,64,800,INT8 (70B),Novel
2,94GB,361,,,,,,0,0,64,800,FP8,Summarization
2,94GB,,3159,3159,,2432,,0,0,64,800,FP8 (70B),Summarization
2,94GB,560,,,,,,0,0,64,800,FP16 (Base),Summarization
2,94GB,,4896,4896,,3770,,0,0,64,800,FP16 (Base) (70B),Summarization
2,94GB,379,,,,,,0,0,64,800,INT8,Summarization
2,94GB,,3317,3317,,2554,,0,0,64,800,INT8 (70B),Summarization
2,94GB,517,,,,,,0,0,256,800,FP8,Chat
2,94GB,,4525,4525,,3484,,0,0,256,800,FP8 (70B),Chat
2,94GB,802,,,,,,0,0,256,800,FP16 (Base),Chat
2,94GB,,7013,7013,,5400,,0,0,256,800,FP16 (Base) (70B),Chat
2,94GB,543,,,,,,0,0,256,800,INT8,Chat
2,94GB,,4751,4751,,3658,,0,0,256,800,INT8 (70B),Chat
2,94GB,4242,,,,,,0,0,256,800,FP8,Novel
2,94GB,,37102,37102,,28569,,0,0,256,800,FP8 (70B),Novel
2,94GB,6575,,,,,,0,0,256,800,FP16 (Base),Novel
2,94GB,,57509,57509,,44282,,0,0,256,800,FP16 (Base) (70B),Novel
2,94GB,4454,,,,,,0,0,256,800,INT8,Novel
2,94GB,,38958,38958,,29997,,0,0,256,800,INT8 (70B),Novel
2,94GB,626,,,,,,0,0,256,800,FP8,Summarization
2,94GB,,5475,5475,,4216,,0,0,256,800,FP8 (70B),Summarization
2,94GB,970,,,,,,0,0,256,800,FP16 (Base),Summarization
2,94GB,,8486,8486,,6534,,0,0,256,800,FP16 (Base) (70B),Summarization
2,94GB,657,,,,,,0,0,256,800,INT8,Summarization
2,94GB,,5749,5749,,4426,,0,0,256,800,INT8 (70B),Summarization
4,94GB,127,,,,,,0,0,1,1600,FP8,Chat
4,94GB,,1107,1107,,853,,0,0,1,1600,FP8 (70B),Chat
4,94GB,196,,,,,,0,0,1,1600,FP16 (Base),Chat
4,94GB,,1717,1717,,1322,,0,0,1,1600,FP16 (Base) (70B),Chat
4,94GB,133,,,,,,0,0,1,1600,INT8,Chat
4,94GB,,1163,1163,,895,,0,0,1,1600,INT8 (70B),Chat
4,94GB,1038,,,,,,0,0,1,1600,FP8,Novel
4,94GB,,9081,9081,,6992,,0,0,1,1600,FP8 (70B),Novel
4,94GB,1609,,,,,,0,0,1,1600,FP16 (Base),Novel
4,94GB,,14076,14076,,10838,,0,0,1,1600,FP16 (Base) (70B),Novel
4,94GB,1090,,,,,,0,0,1,1600,INT8,Novel
4,94GB,,9535,9535,,7342,,0,0,1,1600,INT8 (70B),Novel
4,94GB,153,,,,,,0,0,1,1600,FP8,Summarization
4,94GB,,1340,1340,,1032,,0,0,1,1600,FP8 (70B),Summarization
4,94GB,237,,,,,,0,0,1,1600,FP16 (Base),Summarization
4,94GB,,2077,2077,,1599,,0,0,1,1600,FP16 (Base) (70B),Summarization
4,94GB,161,,,,,,0,0,1,1600,INT8,Summarization
