num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
2,144GB,,3458,3458,46680,2420,242046,0,0,16,1800,FP16 (Base) (70B),Summarization
2,144GB,221,,,,,,0,0,64,1800,FP8,Chat
2,144GB,,1929,1929,26047,1351,135060,0,0,64,1800,FP8 (70B),Chat
2,144GB,342,,,,,,0,0,64,1800,FP16 (Base),Chat
2,144GB,,2991,2991,40373,2093,209342,0,0,64,1800,FP16 (Base) (70B),Chat
2,144GB,1809,,,,,,0,0,64,1800,FP8,Novel
2,144GB,,15821,15821,213587,11075,1107489,0,0,64,1800,FP8 (70B),Novel
2,144GB,2804,,,,,,0,0,64,1800,FP16 (Base),Novel
2,144GB,,24523,24523,331060,17166,1716608,0,0,64,1800,FP16 (Base) (70B),Novel
2,144GB,267,,,,,,0,0,64,1800,FP8,Summarization
2,144GB,,2335,2335,31517,1634,163422,0,0,64,1800,FP8 (70B),Summarization
2,144GB,414,,,,,,0,0,64,1800,FP16 (Base),Summarization
2,144GB,,3619,3619,48852,2533,253304,0,0,64,1800,FP16 (Base) (70B),Summarization
2,144GB,382,,,,,,0,0,256,1800,FP8,Chat
2,144GB,,3344,3344,45149,2341,234103,0,0,256,1800,FP8 (70B),Chat
2,144GB,593,,,,,,0,0,256,1800,FP16 (Base),Chat
2,144GB,,5184,5184,69980,3629,362860,0,0,256,1800,FP16 (Base) (70B),Chat
2,144GB,3135,,,,,,0,0,256,1800,FP8,Novel
2,144GB,,27424,27424,370218,19196,1919648,0,0,256,1800,FP8 (70B),Novel
2,144GB,4860,,,,,,0,0,256,1800,FP16 (Base),Novel
2,144GB,,42506,42506,573838,29755,2975455,0,0,256,1800,FP16 (Base) (70B),Novel
2,144GB,463,,,,,,0,0,256,1800,FP8,Summarization
2,144GB,,4047,4047,54630,2833,283265,0,0,256,1800,FP8 (70B),Summarization
2,144GB,717,,,,,,0,0,256,1800,FP16 (Base),Summarization
2,144GB,,6272,6272,84676,4391,439061,0,0,256,1800,FP16 (Base) (70B),Summarization
4,144GB,94,,,,,,0,0,1,3600,FP8,Chat
4,144GB,,819,819,11050,573,57298,0,0,1,3600,FP8 (70B),Chat
4,144GB,145,,,,,,0,0,1,3600,FP16 (Base),Chat
4,144GB,,1269,1269,17128,888,88812,0,0,1,3600,FP16 (Base) (70B),Chat
4,144GB,767,,,,,,0,0,1,3600,FP8,Novel
4,144GB,,6712,6712,90613,4698,469844,0,0,1,3600,FP8 (70B),Novel
4,144GB,1189,,,,,,0,0,1,3600,FP16 (Base),Novel
4,144GB,,10404,10404,140450,7283,728258,0,0,1,3600,FP16 (Base) (70B),Novel
4,144GB,113,,,,,,0,0,1,3600,FP8,Summarization
4,144GB,,990,990,13371,693,69331,0,0,1,3600,FP8 (70B),Summarization
4,144GB,176,,,,,,0,0,1,3600,FP16 (Base),Summarization
4,144GB,,1535,1535,20725,1075,107462,0,0,1,3600,FP16 (Base) (70B),Summarization
4,144GB,101,,,,,,0,0,16,3600,FP8,Chat
4,144GB,,880,880,11879,616,61595,0,0,16,3600,FP8 (70B),Chat
4,144GB,156,,,,,,0,0,16,3600,FP16 (Base),Chat
4,144GB,,1364,1364,18413,955,95473,0,0,16,3600,FP16 (Base) (70B),Chat
4,144GB,825,,,,,,0,0,16,3600,FP8,Novel
4,144GB,,7215,7215,97409,5051,505082,0,0,16,3600,FP8 (70B),Novel
4,144GB,1279,,,,,,0,0,16,3600,FP16 (Base),Novel
4,144GB,,11184,11184,150984,7829,782877,0,0,16,3600,FP16 (Base) (70B),Novel
4,144GB,122,,,,,,0,0,16,3600,FP8,Summarization
