num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
2,48GB,,14850,14850,,13365,,0,0,1,700,FP16 (Base) (70B),Chat
2,48GB,1167,,,,,,0,0,1,700,INT8,Chat
2,48GB,,10210,10210,,9189,,0,0,1,700,INT8 (70B),Chat
2,48GB,9137,,,,,,0,0,1,700,FP8,Novel
2,48GB,,79913,79913,,71922,,0,0,1,700,FP8 (70B),Novel
2,48GB,13923,,,,,,0,0,1,700,FP16 (Base),Novel
2,48GB,,121772,121772,,109595,,0,0,1,700,FP16 (Base) (70B),Novel
2,48GB,9572,,,,,,0,0,1,700,INT8,Novel
2,48GB,,83718,83718,,75347,,0,0,1,700,INT8 (70B),Novel
2,48GB,1348,,,,,,0,0,1,700,FP8,Summarization
2,48GB,,11792,11792,,10613,,0,0,1,700,FP8 (70B),Summarization
2,48GB,2054,,,,,,0,0,1,700,FP16 (Base),Summarization
2,48GB,,17969,17969,,16172,,0,0,1,700,FP16 (Base) (70B),Summarization
2,48GB,1412,,,,,,0,0,1,700,INT8,Summarization
2,48GB,,12354,12354,,11118,,0,0,1,700,INT8 (70B),Summarization
2,48GB,1198,,,,,,0,0,16,700,FP8,Chat
2,48GB,,10476,10476,,9429,,0,0,16,700,FP8 (70B),Chat
2,48GB,1825,,,,,,0,0,16,700,FP16 (Base),Chat
2,48GB,,15964,15964,,14368,,0,0,16,700,FP16 (Base) (70B),Chat
2,48GB,1255,,,,,,0,0,16,700,INT8,Chat
2,48GB,,10975,10975,,9878,,0,0,16,700,INT8 (70B),Chat
2,48GB,9822,,,,,,0,0,16,700,FP8,Novel
2,48GB,,85906,85906,,77316,,0,0,16,700,FP8 (70B),Novel
2,48GB,14967,,,,,,0,0,16,700,FP16 (Base),Novel
2,48GB,,130905,130905,,117815,,0,0,16,700,FP16 (Base) (70B),Novel
2,48GB,10290,,,,,,0,0,16,700,INT8,Novel
2,48GB,,89997,89997,,80997,,0,0,16,700,INT8 (70B),Novel
2,48GB,1449,,,,,,0,0,16,700,FP8,Summarization
2,48GB,,12676,12676,,11409,,0,0,16,700,FP8 (70B),Summarization
2,48GB,2209,,,,,,0,0,16,700,FP16 (Base),Summarization
2,48GB,,19316,19316,,17385,,0,0,16,700,FP16 (Base) (70B),Summarization
2,48GB,1518,,,,,,0,0,16,700,INT8,Summarization
2,48GB,,13280,13280,,11952,,0,0,16,700,INT8 (70B),Summarization
2,48GB,1254,,,,,,0,0,64,700,FP8,Chat
2,48GB,,10964,10964,,9867,,0,0,64,700,FP8 (70B),Chat
2,48GB,1910,,,,,,0,0,64,700,FP16 (Base),Chat
2,48GB,,16707,16707,,15036,,0,0,64,700,FP16 (Base) (70B),Chat
2,48GB,1313,,,,,,0,0,64,700,INT8,Chat
2,48GB,,11486,11486,,10337,,0,0,64,700,INT8 (70B),Chat
2,48GB,10279,,,,,,0,0,64,700,FP8,Novel
2,48GB,,89902,89902,,80912,,0,0,64,700,FP8 (70B),Novel
2,48GB,15663,,,,,,0,0,64,700,FP16 (Base),Novel
2,48GB,,136994,136994,,123294,,0,0,64,700,FP16 (Base) (70B),Novel
2,48GB,10768,,,,,,0,0,64,700,INT8,Novel
2,48GB,,94183,94183,,84765,,0,0,64,700,INT8 (70B),Novel
2,48GB,1517,,,,,,0,0,64,700,FP8,Summarization
2,48GB,,13266,13266,,11939,,0,0,64,700,FP8 (70B),Summarization
2,48GB,2311,,,,,,0,0,64,700,FP16 (Base),Summarization
2,48GB,,20215,20215,,18193,,0,0,64,700,FP16 (Base) (70B),Summarization
2,48GB,1589,,,,,,0,0,64,700,INT8,Summarization
2,48GB,,13898,13898,,12508,,0,0,64,700,INT8 (70B),Summarization
2,48GB,2173,,,,,,0,0,256,700,FP8,Chat
2,48GB,,19004,19004,,17103,,0,0,256,700,FP8 (70B),Chat
2,48GB,3311,,,,,,0,0,256,700,FP16 (Base),Chat
2,48GB,,28958,28958,,26062,,0,0,256,700,FP16 (Base) (70B),Chat
2,48GB,2276,,,,,,0,0,256,700,INT8,Chat
2,48GB,,19909,19909,,17918,,0,0,256,700,INT8 (70B),Chat
2,48GB,17817,,,,,,0,0,256,700,FP8,Novel
2,48GB,,155830,155830,,140247,,0,0,256,700,FP8 (70B),Novel
2,48GB,27149,,,,,,0,0,256,700,FP16 (Base),Novel
2,48GB,,237456,237456,,213710,,0,0,256,700,FP16 (Base) (70B),Novel
2,48GB,18665,,,,,,0,0,256,700,INT8,Novel
2,48GB,,163251,163251,,146926,,0,0,256,700,INT8 (70B),Novel
2,48GB,2629,,,,,,0,0,256,700,FP8,Summarization
2,48GB,,22994,22994,,20695,,0,0,256,700,FP8 (70B),Summarization
2,48GB,4006,,,,,,0,0,256,700,FP16 (Base),Summarization
2,48GB,,35039,35039,,31535,,0,0,256,700,FP16 (Base) (70B),Summarization
2,48GB,2754,,,,,,0,0,256,700,INT8,Summarization
2,48GB,,24089,24089,,21680,,0,0,256,700,INT8 (70B),Summarization
4,48GB,532,,,,,,0,0,1,1400,FP8,Chat
4,48GB,,4651,4651,,4186,,0,0,1,1400,FP8 (70B),Chat
4,48GB,810,,,,,,0,0,1,1400,FP16 (Base),Chat
4,48GB,,7088,7088,,6379,,0,0,1,1400,FP16 (Base) (70B),Chat
4,48GB,557,,,,,,0,0,1,1400,INT8,Chat
4,48GB,,4873,4873,,4385,,0,0,1,1400,INT8 (70B),Chat
4,48GB,4361,,,,,,0,0,1,1400,FP8,Novel
4,48GB,,38140,38140,,34326,,0,0,1,1400,FP8 (70B),Novel
4,48GB,6645,,,,,,0,0,1,1400,FP16 (Base),Novel
4,48GB,,58119,58119,,52307,,0,0,1,1400,FP16 (Base) (70B),Novel
4,48GB,4568,,,,,,0,0,1,1400,INT8,Novel
4,48GB,,39956,39956,,35961,,0,0,1,1400,INT8 (70B),Novel
4,48GB,643,,,,,,0,0,1,1400,FP8,Summarization
4,48GB,,5628,5628,,5065,,0,0,1,1400,FP8 (70B),Summarization
4,48GB,981,,,,,,0,0,1,1400,FP16 (Base),Summarization
4,48GB,,8576,8576,,7718,,0,0,1,1400,FP16 (Base) (70B),Summarization
4,48GB,674,,,,,,0,0,1,1400,INT8,Summarization
4,48GB,,5896,5896,,5306,,0,0,1,1400,INT8 (70B),Summarization
4,48GB,572,,,,,,0,0,16,1400,FP8,Chat
4,48GB,,5000,5000,,4500,,0,0,16,1400,FP8 (70B),Chat
4,48GB,871,,,,,,0,0,16,1400,FP16 (Base),Chat
4,48GB,,7619,7619,,6857,,0,0,16,1400,FP16 (Base) (70B),Chat
4,48GB,599,,,,,,0,0,16,1400,INT8,Chat
4,48GB,,5238,5238,,4714,,0,0,16,1400,INT8 (70B),Chat
4,48GB,4688,,,,,,0,0,16,1400,FP8,Novel
4,48GB,,41001,41001,,36901,,0,0,16,1400,FP8 (70B),Novel
4,48GB,7143,,,,,,0,0,16,1400,FP16 (Base),Novel
4,48GB,,62477,62477,,56230,,0,0,16,1400,FP16 (Base) (70B),Novel
4,48GB,4911,,,,,,0,0,16,1400,INT8,Novel
4,48GB,,42953,42953,,38658,,0,0,16,1400,INT8 (70B),Novel
4,48GB,692,,,,,,0,0,16,1400,FP8,Summarization
4,48GB,,6050,6050,,5445,,0,0,16,1400,FP8 (70B),Summarization
4,48GB,1054,,,,,,0,0,16,1400,FP16 (Base),Summarization
4,48GB,,9219,9219,,8297,,0,0,16,1400,FP16 (Base) (70B),Summarization
4,48GB,725,,,,,,0,0,16,1400,INT8,Summarization
4,48GB,,6338,6338,,5704,,0,0,16,1400,INT8 (70B),Summarization
4,48GB,598,,,,,,0,0,64,1400,FP8,Chat
4,48GB,,5233,5233,,4709,,0,0,64,1400,FP8 (70B),Chat
4,48GB,912,,,,,,0,0,64,1400,FP16 (Base),Chat
4,48GB,,7974,7974,,7176,,0,0,64,1400,FP16 (Base) (70B),Chat
4,48GB,627,,,,,,0,0,64,1400,INT8,Chat
4,48GB,,5482,5482,,4934,,0,0,64,1400,INT8 (70B),Chat
4,48GB,4906,,,,,,0,0,64,1400,FP8,Novel
4,48GB,,42908,42908,,38617,,0,0,64,1400,FP8 (70B),Novel
4,48GB,7476,,,,,,0,0,64,1400,FP16 (Base),Novel
4,48GB,,65383,65383,,58845,,0,0,64,1400,FP16 (Base) (70B),Novel
4,48GB,5139,,,,,,0,0,64,1400,INT8,Novel
4,48GB,,44951,44951,,40456,,0,0,64,1400,INT8 (70B),Novel
4,48GB,724,,,,,,0,0,64,1400,FP8,Summarization
4,48GB,,6332,6332,,5698,,0,0,64,1400,FP8 (70B),Summarization
4,48GB,1103,,,,,,0,0,64,1400,FP16 (Base),Summarization
4,48GB,,9648,9648,,8683,,0,0,64,1400,FP16 (Base) (70B),Summarization
4,48GB,758,,,,,,0,0,64,1400,INT8,Summarization
4,48GB,,6633,6633,,5970,,0,0,64,1400,INT8 (70B),Summarization
4,48GB,1037,,,,,,0,0,256,1400,FP8,Chat
4,48GB,,9070,9070,,8163,,0,0,256,1400,FP8 (70B),Chat
4,48GB,1580,,,,,,0,0,256,1400,FP16 (Base),Chat
4,48GB,,13821,13821,,12439,,0,0,256,1400,FP16 (Base) (70B),Chat
4,48GB,1086,,,,,,0,0,256,1400,INT8,Chat
4,48GB,,9502,9502,,8552,,0,0,256,1400,INT8 (70B),Chat
4,48GB,8503,,,,,,0,0,256,1400,FP8,Novel
4,48GB,,74374,74374,,66936,,0,0,256,1400,FP8 (70B),Novel
4,48GB,12958,,,,,,0,0,256,1400,FP16 (Base),Novel
4,48GB,,113331,113331,,101998,,0,0,256,1400,FP16 (Base) (70B),Novel
4,48GB,8908,,,,,,0,0,256,1400,INT8,Novel
4,48GB,,77915,77915,,70124,,0,0,256,1400,INT8 (70B),Novel
4,48GB,1255,,,,,,0,0,256,1400,FP8,Summarization
4,48GB,,10975,10975,,9877,,0,0,256,1400,FP8 (70B),Summarization
4,48GB,1912,,,,,,0,0,256,1400,FP16 (Base),Summarization
4,48GB,,16723,16723,,15051,,0,0,256,1400,FP16 (Base) (70B),Summarization
4,48GB,1315,,,,,,0,0,256,1400,INT8,Summarization
4,48GB,,11497,11497,,10348,,0,0,256,1400,INT8 (70B),Summarization
8,48GB,253,,,,,,0,0,1,2800,FP8,Chat
8,48GB,,2215,2215,,1993,,0,0,1,2800,FP8 (70B),Chat
8,48GB,386,,,,,,0,0,1,2800,FP16 (Base),Chat
8,48GB,,3375,3375,,3038,,0,0,1,2800,FP16 (Base) (70B),Chat
8,48GB,265,,,,,,0,0,1,2800,INT8,Chat
8,48GB,,2320,2320,,2088,,0,0,1,2800,INT8 (70B),Chat
8,48GB,2077,,,,,,0,0,1,2800,FP8,Novel
8,48GB,,18162,18162,,16346,,0,0,1,2800,FP8 (70B),Novel
8,48GB,3164,,,,,,0,0,1,2800,FP16 (Base),Novel
8,48GB,,27675,27675,,24908,,0,0,1,2800,FP16 (Base) (70B),Novel
8,48GB,2175,,,,,,0,0,1,2800,INT8,Novel
8,48GB,,19027,19027,,17124,,0,0,1,2800,INT8 (70B),Novel
8,48GB,306,,,,,,0,0,1,2800,FP8,Summarization
8,48GB,,2680,2680,,2412,,0,0,1,2800,FP8 (70B),Summarization
8,48GB,467,,,,,,0,0,1,2800,FP16 (Base),Summarization
8,48GB,,4084,4084,,3675,,0,0,1,2800,FP16 (Base) (70B),Summarization
8,48GB,321,,,,,,0,0,1,2800,INT8,Summarization
8,48GB,,2808,2808,,2527,,0,0,1,2800,INT8 (70B),Summarization
8,48GB,272,,,,,,0,0,16,2800,FP8,Chat
8,48GB,,2381,2381,,2143,,0,0,16,2800,FP8 (70B),Chat
8,48GB,415,,,,,,0,0,16,2800,FP16 (Base),Chat
8,48GB,,3628,3628,,3265,,0,0,16,2800,FP16 (Base) (70B),Chat
8,48GB,285,,,,,,0,0,16,2800,INT8,Chat
8,48GB,,2494,2494,,2245,,0,0,16,2800,INT8 (70B),Chat
8,48GB,2232,,,,,,0,0,16,2800,FP8,Novel
8,48GB,,19524,19524,,17572,,0,0,16,2800,FP8 (70B),Novel
8,48GB,3402,,,,,,0,0,16,2800,FP16 (Base),Novel
8,48GB,,29751,29751,,26776,,0,0,16,2800,FP16 (Base) (70B),Novel
8,48GB,2339,,,,,,0,0,16,2800,INT8,Novel
8,48GB,,20454,20454,,18409,,0,0,16,2800,INT8 (70B),Novel
8,48GB,329,,,,,,0,0,16,2800,FP8,Summarization
