num_GPUs,Mem_Size,Llama7b_Process,Llama70b_Process,Llama2_70B_Process,Llama31_405B_Process,Mixtral_8x7B_Process,DeepSeek_R1_Process,prefill_token_size,gen_token_size,batch_size,TDP,Model_Variant,Scenario_Type
2,256GB,1504,,,,,,0,0,16,1500,MXFP4,Novel
2,256GB,,13157,13157,151304,9210,763097,0,0,16,1500,MXFP4 (70B),Novel
2,256GB,317,,,,,,0,0,16,1500,FP8,Summarization
2,256GB,,2773,2773,31895,1941,160862,0,0,16,1500,FP8 (70B),Summarization
2,256GB,507,,,,,,0,0,16,1500,FP16 (Base),Summarization
2,256GB,,4438,4438,51032,3106,257379,0,0,16,1500,FP16 (Base) (70B),Summarization
2,256GB,222,,,,,,0,0,16,1500,MXFP4,Summarization
2,256GB,,1941,1941,22327,1359,112603,0,0,16,1500,MXFP4 (70B),Summarization
2,256GB,274,,,,,,0,0,64,1500,FP8,Chat
2,256GB,,2399,2399,27586,1679,139127,0,0,64,1500,FP8 (70B),Chat
2,256GB,439,,,,,,0,0,64,1500,FP16 (Base),Chat
2,256GB,,3838,3838,44137,2687,222603,0,0,64,1500,FP16 (Base) (70B),Chat
2,256GB,192,,,,,,0,0,64,1500,MXFP4,Chat
2,256GB,,1679,1679,19310,1175,97389,0,0,64,1500,MXFP4 (70B),Chat
2,256GB,2249,,,,,,0,0,64,1500,FP8,Novel
2,256GB,,19670,19670,226201,13769,1140842,0,0,64,1500,FP8 (70B),Novel
2,256GB,3598,,,,,,0,0,64,1500,FP16 (Base),Novel
2,256GB,,31472,31472,361922,22030,1825348,0,0,64,1500,FP16 (Base) (70B),Novel
2,256GB,1574,,,,,,0,0,64,1500,MXFP4,Novel
2,256GB,,13769,13769,158341,9638,798590,0,0,64,1500,MXFP4 (70B),Novel
2,256GB,332,,,,,,0,0,64,1500,FP8,Summarization
2,256GB,,2902,2902,33379,2032,168344,0,0,64,1500,FP8 (70B),Summarization
2,256GB,531,,,,,,0,0,64,1500,FP16 (Base),Summarization
2,256GB,,4644,4644,53406,3251,269350,0,0,64,1500,FP16 (Base) (70B),Summarization
2,256GB,232,,,,,,0,0,64,1500,MXFP4,Summarization
2,256GB,,2032,2032,23365,1422,117841,0,0,64,1500,MXFP4 (70B),Summarization
2,256GB,475,,,,,,0,0,256,1500,FP8,Chat
2,256GB,,4158,4158,47815,2910,241154,0,0,256,1500,FP8 (70B),Chat
2,256GB,761,,,,,,0,0,256,1500,FP16 (Base),Chat
2,256GB,,6653,6653,76504,4657,385846,0,0,256,1500,FP16 (Base) (70B),Chat
2,256GB,333,,,,,,0,0,256,1500,MXFP4,Chat
2,256GB,,2910,2910,33470,2037,168808,0,0,256,1500,MXFP4 (70B),Chat
2,256GB,3898,,,,,,0,0,256,1500,FP8,Novel
2,256GB,,34094,34094,392083,23866,1977460,0,0,256,1500,FP8 (70B),Novel
2,256GB,6237,,,,,,0,0,256,1500,FP16 (Base),Novel
2,256GB,,54551,54551,627332,38185,3163936,0,0,256,1500,FP16 (Base) (70B),Novel
2,256GB,2729,,,,,,0,0,256,1500,MXFP4,Novel
2,256GB,,23866,23866,274458,16706,1384222,0,0,256,1500,MXFP4 (70B),Novel
2,256GB,575,,,,,,0,0,256,1500,FP8,Summarization
2,256GB,,5031,5031,57856,3522,291796,0,0,256,1500,FP8 (70B),Summarization
2,256GB,920,,,,,,0,0,256,1500,FP16 (Base),Summarization
2,256GB,,8050,8050,92570,5635,466873,0,0,256,1500,FP16 (Base) (70B),Summarization
2,256GB,403,,,,,,0,0,256,1500,MXFP4,Summarization
2,256GB,,3522,3522,40499,2465,204257,0,0,256,1500,MXFP4 (70B),Summarization
4,256GB,116,,,,,,0,0,1,3000,FP8,Chat
4,256GB,,1018,1018,11703,712,59024,0,0,1,3000,FP8 (70B),Chat
4,256GB,186,,,,,,0,0,1,3000,FP16 (Base),Chat
4,256GB,,1628,1628,18725,1140,94438,0,0,1,3000,FP16 (Base) (70B),Chat
4,256GB,81,,,,,,0,0,1,3000,MXFP4,Chat
4,256GB,,712,712,8192,499,41317,0,0,1,3000,MXFP4 (70B),Chat
4,256GB,954,,,,,,0,0,1,3000,FP8,Novel
4,256GB,,8345,8345,95964,5841,483994,0,0,1,3000,FP8 (70B),Novel
4,256GB,1527,,,,,,0,0,1,3000,FP16 (Base),Novel
4,256GB,,13352,13352,153543,9346,774390,0,0,1,3000,FP16 (Base) (70B),Novel
4,256GB,668,,,,,,0,0,1,3000,MXFP4,Novel
4,256GB,,5841,5841,67175,4089,338796,0,0,1,3000,MXFP4 (70B),Novel
4,256GB,141,,,,,,0,0,1,3000,FP8,Summarization
4,256GB,,1231,1231,14161,862,71419,0,0,1,3000,FP8 (70B),Summarization
4,256GB,225,,,,,,0,0,1,3000,FP16 (Base),Summarization
4,256GB,,1970,1970,22657,1379,114270,0,0,1,3000,FP16 (Base) (70B),Summarization
4,256GB,99,,,,,,0,0,1,3000,MXFP4,Summarization
4,256GB,,862,862,9912,603,49993,0,0,1,3000,MXFP4 (70B),Summarization
4,256GB,125,,,,,,0,0,16,3000,FP8,Chat
4,256GB,,1094,1094,12581,766,63450,0,0,16,3000,FP8 (70B),Chat
4,256GB,200,,,,,,0,0,16,3000,FP16 (Base),Chat
4,256GB,,1750,1750,20129,1225,101521,0,0,16,3000,FP16 (Base) (70B),Chat
4,256GB,88,,,,,,0,0,16,3000,MXFP4,Chat
4,256GB,,766,766,8806,536,44415,0,0,16,3000,MXFP4 (70B),Chat
4,256GB,1026,,,,,,0,0,16,3000,FP8,Novel
4,256GB,,8971,8971,103162,6279,520293,0,0,16,3000,FP8 (70B),Novel
4,256GB,1641,,,,,,0,0,16,3000,FP16 (Base),Novel
4,256GB,,14353,14353,165059,10047,832469,0,0,16,3000,FP16 (Base) (70B),Novel
4,256GB,718,,,,,,0,0,16,3000,MXFP4,Novel
4,256GB,,6279,6279,72213,4396,364205,0,0,16,3000,MXFP4 (70B),Novel
4,256GB,151,,,,,,0,0,16,3000,FP8,Summarization
4,256GB,,1324,1324,15223,927,76775,0,0,16,3000,FP8 (70B),Summarization
4,256GB,242,,,,,,0,0,16,3000,FP16 (Base),Summarization
4,256GB,,2118,2118,24356,1483,122840,0,0,16,3000,FP16 (Base) (70B),Summarization
4,256GB,106,,,,,,0,0,16,3000,MXFP4,Summarization
4,256GB,,927,927,10656,649,53742,0,0,16,3000,MXFP4 (70B),Summarization
4,256GB,131,,,,,,0,0,64,3000,FP8,Chat
4,256GB,,1145,1145,13166,801,66402,0,0,64,3000,FP8 (70B),Chat
4,256GB,209,,,,,,0,0,64,3000,FP16 (Base),Chat
4,256GB,,1832,1832,21065,1282,106243,0,0,64,3000,FP16 (Base) (70B),Chat
4,256GB,92,,,,,,0,0,64,3000,MXFP4,Chat
4,256GB,,801,801,9216,561,46481,0,0,64,3000,MXFP4 (70B),Chat
4,256GB,1073,,,,,,0,0,64,3000,FP8,Novel
4,256GB,,9388,9388,107960,6571,544493,0,0,64,3000,FP8 (70B),Novel
4,256GB,1717,,,,,,0,0,64,3000,FP16 (Base),Novel
4,256GB,,15020,15020,172736,10514,871189,0,0,64,3000,FP16 (Base) (70B),Novel
4,256GB,751,,,,,,0,0,64,3000,MXFP4,Novel
4,256GB,,6571,6571,75572,4600,381145,0,0,64,3000,MXFP4 (70B),Novel
4,256GB,158,,,,,,0,0,64,3000,FP8,Summarization
4,256GB,,1385,1385,15931,970,80346,0,0,64,3000,FP8 (70B),Summarization
4,256GB,253,,,,,,0,0,64,3000,FP16 (Base),Summarization
4,256GB,,2216,2216,25489,1552,128553,0,0,64,3000,FP16 (Base) (70B),Summarization
4,256GB,111,,,,,,0,0,64,3000,MXFP4,Summarization
4,256GB,,970,970,11151,679,56242,0,0,64,3000,MXFP4 (70B),Summarization
4,256GB,227,,,,,,0,0,256,3000,FP8,Chat
4,256GB,,1984,1984,22821,1389,115096,0,0,256,3000,FP8 (70B),Chat
4,256GB,363,,,,,,0,0,256,3000,FP16 (Base),Chat
4,256GB,,3175,3175,36513,2223,184154,0,0,256,3000,FP16 (Base) (70B),Chat
4,256GB,159,,,,,,0,0,256,3000,MXFP4,Chat
4,256GB,,1389,1389,15975,972,80567,0,0,256,3000,MXFP4 (70B),Chat
4,256GB,1860,,,,,,0,0,256,3000,FP8,Novel
4,256GB,,16272,16272,187130,11391,943788,0,0,256,3000,FP8 (70B),Novel
4,256GB,2977,,,,,,0,0,256,3000,FP16 (Base),Novel
4,256GB,,26036,26036,299409,18225,1510060,0,0,256,3000,FP16 (Base) (70B),Novel
4,256GB,1302,,,,,,0,0,256,3000,MXFP4,Novel
4,256GB,,11391,11391,130991,7973,660651,0,0,256,3000,MXFP4 (70B),Novel
4,256GB,275,,,,,,0,0,256,3000,FP8,Summarization
4,256GB,,2401,2401,27613,1681,139266,0,0,256,3000,FP8 (70B),Summarization
4,256GB,439,,,,,,0,0,256,3000,FP16 (Base),Summarization
4,256GB,,3842,3842,44181,2689,222826,0,0,256,3000,FP16 (Base) (70B),Summarization
4,256GB,192,,,,,,0,0,256,3000,MXFP4,Summarization
4,256GB,,1681,1681,19329,1177,97486,0,0,256,3000,MXFP4 (70B),Summarization
8,256GB,55,,,,,,0,0,1,6000,FP8,Chat
8,256GB,,485,485,5573,339,28106,0,0,1,6000,FP8 (70B),Chat
8,256GB,89,,,,,,0,0,1,6000,FP16 (Base),Chat
8,256GB,,775,775,8917,543,44970,0,0,1,6000,FP16 (Base) (70B),Chat
8,256GB,39,,,,,,0,0,1,6000,MXFP4,Chat
8,256GB,,339,339,3901,237,19675,0,0,1,6000,MXFP4 (70B),Chat
8,256GB,454,,,,,,0,0,1,6000,FP8,Novel
8,256GB,,3974,3974,45697,2782,230473,0,0,1,6000,FP8 (70B),Novel
8,256GB,727,,,,,,0,0,1,6000,FP16 (Base),Novel
8,256GB,,6358,6358,73116,4451,368757,0,0,1,6000,FP16 (Base) (70B),Novel
8,256GB,318,,,,,,0,0,1,6000,MXFP4,Novel
8,256GB,,2782,2782,31988,1947,161331,0,0,1,6000,MXFP4 (70B),Novel
8,256GB,67,,,,,,0,0,1,6000,FP8,Summarization
8,256GB,,586,586,6743,410,34009,0,0,1,6000,FP8 (70B),Summarization
8,256GB,107,,,,,,0,0,1,6000,FP16 (Base),Summarization
8,256GB,,938,938,10789,657,54414,0,0,1,6000,FP16 (Base) (70B),Summarization
8,256GB,47,,,,,,0,0,1,6000,MXFP4,Summarization
8,256GB,,410,410,4720,287,23806,0,0,1,6000,MXFP4 (70B),Summarization
8,256GB,60,,,,,,0,0,16,6000,FP8,Chat
8,256GB,,521,521,5991,365,30214,0,0,16,6000,FP8 (70B),Chat
8,256GB,95,,,,,,0,0,16,6000,FP16 (Base),Chat
8,256GB,,834,834,9585,583,48343,0,0,16,6000,FP16 (Base) (70B),Chat
8,256GB,42,,,,,,0,0,16,6000,MXFP4,Chat
8,256GB,,365,365,4194,255,21150,0,0,16,6000,MXFP4 (70B),Chat
8,256GB,488,,,,,,0,0,16,6000,FP8,Novel
8,256GB,,4272,4272,49125,2990,247759,0,0,16,6000,FP8 (70B),Novel
8,256GB,781,,,,,,0,0,16,6000,FP16 (Base),Novel
8,256GB,,6835,6835,78599,4784,396414,0,0,16,6000,FP16 (Base) (70B),Novel
8,256GB,342,,,,,,0,0,16,6000,MXFP4,Novel
8,256GB,,2990,2990,34387,2093,173431,0,0,16,6000,MXFP4 (70B),Novel
8,256GB,72,,,,,,0,0,16,6000,FP8,Summarization
8,256GB,,630,630,7249,441,36560,0,0,16,6000,FP8 (70B),Summarization
8,256GB,115,,,,,,0,0,16,6000,FP16 (Base),Summarization
8,256GB,,1009,1009,11598,706,58495,0,0,16,6000,FP16 (Base) (70B),Summarization
8,256GB,50,,,,,,0,0,16,6000,MXFP4,Summarization
8,256GB,,441,441,5074,309,25592,0,0,16,6000,MXFP4 (70B),Summarization
8,256GB,62,,,,,,0,0,64,6000,FP8,Chat
8,256GB,,545,545,6269,382,31620,0,0,64,6000,FP8 (70B),Chat
8,256GB,100,,,,,,0,0,64,6000,FP16 (Base),Chat
8,256GB,,872,872,10031,611,50592,0,0,64,6000,FP16 (Base) (70B),Chat
8,256GB,44,,,,,,0,0,64,6000,MXFP4,Chat
8,256GB,,382,382,4389,267,22134,0,0,64,6000,MXFP4 (70B),Chat
8,256GB,511,,,,,,0,0,64,6000,FP8,Novel
8,256GB,,4470,4470,51409,3129,259282,0,0,64,6000,FP8 (70B),Novel
8,256GB,818,,,,,,0,0,64,6000,FP16 (Base),Novel
8,256GB,,7153,7153,82255,5007,414852,0,0,64,6000,FP16 (Base) (70B),Novel
8,256GB,358,,,,,,0,0,64,6000,MXFP4,Novel
8,256GB,,3129,3129,35987,2190,181498,0,0,64,6000,MXFP4 (70B),Novel
8,256GB,75,,,,,,0,0,64,6000,FP8,Summarization
8,256GB,,660,660,7586,462,38260,0,0,64,6000,FP8 (70B),Summarization
8,256GB,121,,,,,,0,0,64,6000,FP16 (Base),Summarization
8,256GB,,1055,1055,12138,739,61216,0,0,64,6000,FP16 (Base) (70B),Summarization
8,256GB,53,,,,,,0,0,64,6000,MXFP4,Summarization
8,256GB,,462,462,5310,323,26782,0,0,64,6000,MXFP4 (70B),Summarization
8,256GB,108,,,,,,0,0,256,6000,FP8,Chat
8,256GB,,945,945,10867,661,54808,0,0,256,6000,FP8 (70B),Chat
8,256GB,173,,,,,,0,0,256,6000,FP16 (Base),Chat
8,256GB,,1512,1512,17387,1058,87692,0,0,256,6000,FP16 (Base) (70B),Chat
8,256GB,76,,,,,,0,0,256,6000,MXFP4,Chat
8,256GB,,661,661,7607,463,38365,0,0,256,6000,MXFP4 (70B),Chat
8,256GB,886,,,,,,0,0,256,6000,FP8,Novel
8,256GB,,7749,7749,89110,5424,449423,0,0,256,6000,FP8 (70B),Novel
8,256GB,1417,,,,,,0,0,256,6000,FP16 (Base),Novel
8,256GB,,12398,12398,142575,8679,719076,0,0,256,6000,FP16 (Base) (70B),Novel
8,256GB,620,,,,,,0,0,256,6000,MXFP4,Novel
8,256GB,,5424,5424,62377,3797,314596,0,0,256,6000,MXFP4 (70B),Novel
8,256GB,131,,,,,,0,0,256,6000,FP8,Summarization
8,256GB,,1143,1143,13149,800,66317,0,0,256,6000,FP8 (70B),Summarization
8,256GB,209,,,,,,0,0,256,6000,FP16 (Base),Summarization
8,256GB,,1829,1829,21039,1281,106108,0,0,256,6000,FP16 (Base) (70B),Summarization
8,256GB,92,,,,,,0,0,256,6000,MXFP4,Summarization
8,256GB,,800,800,9204,560,46422,0,0,256,6000,MXFP4 (70B),Summarization
